,speaker_id,text,path
13287,p236,The Festival is prepared to help.,./data/VCTK/raw/wav8/p236/p236_075.wav
13288,p236,"We lost our composure towards the interval, he said.",./data/VCTK/raw/wav8/p236/p236_263.wav
13289,p236,We run within the law.,./data/VCTK/raw/wav8/p236/p236_277.wav
13290,p236,"Brown is an interesting man, but he is not desperate.",./data/VCTK/raw/wav8/p236/p236_288.wav
13291,p236,This will secure the future of our industry.,./data/VCTK/raw/wav8/p236/p236_238.wav
13292,p236,No details of the talks were given.,./data/VCTK/raw/wav8/p236/p236_210.wav
13293,p236,"We talk about Mr Michael Johnson, and he is awesome.",./data/VCTK/raw/wav8/p236/p236_204.wav
13294,p236,Throughout the centuries people have explained the rainbow in various ways.,./data/VCTK/raw/wav8/p236/p236_012.wav
13295,p236,"When the sunlight strikes raindrops in the air, they act as a prism and form a rainbow.",./data/VCTK/raw/wav8/p236/p236_006.wav
13296,p236,It could be argued that the council was pushed to the brink.,./data/VCTK/raw/wav8/p236/p236_199.wav
13297,p236,He is not a team captain.,./data/VCTK/raw/wav8/p236/p236_166.wav
13298,p236,It's nice to be nice.,./data/VCTK/raw/wav8/p236/p236_172.wav
13299,p236,"Like his acting, it was an accident.",./data/VCTK/raw/wav8/p236/p236_358.wav
13300,p236,She said they would appeal.,./data/VCTK/raw/wav8/p236/p236_364.wav
13301,p236,We can produce a blueprint for farmers to follow.,./data/VCTK/raw/wav8/p236/p236_402.wav
13302,p236,I never had a childhood.,./data/VCTK/raw/wav8/p236/p236_416.wav
13303,p236,They will fight for everything.,./data/VCTK/raw/wav8/p236/p236_370.wav
13304,p236,"Thankfully, no-one on the bus is too badly hurt.",./data/VCTK/raw/wav8/p236/p236_417.wav
13305,p236,The pair are very much in love.,./data/VCTK/raw/wav8/p236/p236_371.wav
13306,p236,There is no deal as yet.,./data/VCTK/raw/wav8/p236/p236_365.wav
13307,p236,I will be able to say in a couple of weeks.,./data/VCTK/raw/wav8/p236/p236_403.wav
13308,p236,Scotland is the home of golf.,./data/VCTK/raw/wav8/p236/p236_359.wav
13309,p236,They could not match it.,./data/VCTK/raw/wav8/p236/p236_173.wav
13310,p236,Greenwood said he was happy with that.,./data/VCTK/raw/wav8/p236/p236_167.wav
13311,p236,The report was welcomed by the Law Society of Scotland.,./data/VCTK/raw/wav8/p236/p236_198.wav
13312,p236,The rainbow is a division of white light into many beautiful colors.,./data/VCTK/raw/wav8/p236/p236_007.wav
13313,p236,Some have accepted it as a miracle without physical explanation.,./data/VCTK/raw/wav8/p236/p236_013.wav
13314,p236,It caused a lot of upset.,./data/VCTK/raw/wav8/p236/p236_205.wav
13315,p236,This will be our new beginning.,./data/VCTK/raw/wav8/p236/p236_211.wav
13316,p236,"For the refugees, the return will not come a moment too soon.",./data/VCTK/raw/wav8/p236/p236_239.wav
13317,p236,My duty is to win.,./data/VCTK/raw/wav8/p236/p236_207.wav
13318,p236,The service from the other players was super.,./data/VCTK/raw/wav8/p236/p236_213.wav
13319,p236,That was the case with David.,./data/VCTK/raw/wav8/p236/p236_039.wav
13320,p236,"She can scoop these things into three red bags, and we will go meet her Wednesday at the train station.",./data/VCTK/raw/wav8/p236/p236_005.wav
13321,p236,"When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow.",./data/VCTK/raw/wav8/p236/p236_011.wav
13322,p236,It's not like us.,./data/VCTK/raw/wav8/p236/p236_159.wav
13323,p236,We have a budget in March.,./data/VCTK/raw/wav8/p236/p236_165.wav
13324,p236,"So is that it, then?",./data/VCTK/raw/wav8/p236/p236_398.wav
13325,p236,"Edinburgh, in fact, was not included in the survey.",./data/VCTK/raw/wav8/p236/p236_429.wav
13326,p236,Everything is now in place for Manchester.,./data/VCTK/raw/wav8/p236/p236_373.wav
13327,p236,I've got my own ideas.,./data/VCTK/raw/wav8/p236/p236_415.wav
13328,p236,I didn't know that I had a court appearance on Wednesday.,./data/VCTK/raw/wav8/p236/p236_401.wav
13329,p236,The work with Alison was a great experience.,./data/VCTK/raw/wav8/p236/p236_367.wav
13330,p236,It certainly appeared that way.,./data/VCTK/raw/wav8/p236/p236_400.wav
13331,p236,It's as wide as a church in here.,./data/VCTK/raw/wav8/p236/p236_366.wav
13332,p236,We used to keep our business rates.,./data/VCTK/raw/wav8/p236/p236_372.wav
13333,p236,My husband was born in Zimbabwe.,./data/VCTK/raw/wav8/p236/p236_414.wav
13334,p236,I believe the gap is nearly there.,./data/VCTK/raw/wav8/p236/p236_428.wav
13335,p236,Do I have a favourite?,./data/VCTK/raw/wav8/p236/p236_399.wav
13336,p236,The striker needed attention before he could resume.,./data/VCTK/raw/wav8/p236/p236_164.wav
13337,p236,That is not the case.,./data/VCTK/raw/wav8/p236/p236_170.wav
13338,p236,We did what we had to do.,./data/VCTK/raw/wav8/p236/p236_158.wav
13339,p236,"People look, but no one ever finds it.",./data/VCTK/raw/wav8/p236/p236_010.wav
13340,p236,We also need a small plastic snake and a big toy frog for the kids.,./data/VCTK/raw/wav8/p236/p236_004.wav
13341,p236,That means an extra two years.,./data/VCTK/raw/wav8/p236/p236_038.wav
13342,p236,They have the cash and the fire power.,./data/VCTK/raw/wav8/p236/p236_212.wav
13343,p236,Motorists will buy passes in advance.,./data/VCTK/raw/wav8/p236/p236_206.wav
13344,p236,"However, Murray Johnstone is not on the menu.",./data/VCTK/raw/wav8/p236/p236_202.wav
13345,p236,The sanctions are about collective punishment.,./data/VCTK/raw/wav8/p236/p236_216.wav
13346,p236,To the Hebrews it was a token that there would be no more universal floods.,./data/VCTK/raw/wav8/p236/p236_014.wav
13347,p236,Because we do not need it.,./data/VCTK/raw/wav8/p236/p236_028.wav
13348,p236,Are they free?,./data/VCTK/raw/wav8/p236/p236_174.wav
13349,p236,"Charles Gordon, leader of Glasgow City Council declined to comment.",./data/VCTK/raw/wav8/p236/p236_148.wav
13350,p236,My view has now completely changed.,./data/VCTK/raw/wav8/p236/p236_389.wav
13351,p236,He may have a point.,./data/VCTK/raw/wav8/p236/p236_410.wav
13352,p236,All would be under threat.,./data/VCTK/raw/wav8/p236/p236_376.wav
13353,p236,It's only a matter of scale.,./data/VCTK/raw/wav8/p236/p236_362.wav
13354,p236,I remain a buyer of the shares.,./data/VCTK/raw/wav8/p236/p236_404.wav
13355,p236,I chose to make a film.,./data/VCTK/raw/wav8/p236/p236_438.wav
13356,p236,I can tell you Labour is fighting to win.,./data/VCTK/raw/wav8/p236/p236_439.wav
13357,p236,We must put a marker down.,./data/VCTK/raw/wav8/p236/p236_363.wav
13358,p236,But demand for space in Edinburgh is still strong.,./data/VCTK/raw/wav8/p236/p236_405.wav
13359,p236,The compromise is entirely on the arrival at that position.,./data/VCTK/raw/wav8/p236/p236_411.wav
13360,p236,I understand the frustration of the fans.,./data/VCTK/raw/wav8/p236/p236_377.wav
13361,p236,It brought in new management.,./data/VCTK/raw/wav8/p236/p236_388.wav
13362,p236,I was shaking on the blocks.,./data/VCTK/raw/wav8/p236/p236_149.wav
13363,p236,It is not a financial issue.,./data/VCTK/raw/wav8/p236/p236_161.wav
13364,p236,What are they for?,./data/VCTK/raw/wav8/p236/p236_175.wav
13365,p236,It's going to have a hell of an effect.,./data/VCTK/raw/wav8/p236/p236_029.wav
13366,p236,The Greeks used to imagine that it was a sign from the gods to foretell war or heavy rain.,./data/VCTK/raw/wav8/p236/p236_015.wav
13367,p236,John Daly has a burning ambition.,./data/VCTK/raw/wav8/p236/p236_217.wav
13368,p236,This youngster is so exciting!,./data/VCTK/raw/wav8/p236/p236_203.wav
13369,p236,Tommy is not a problem.,./data/VCTK/raw/wav8/p236/p236_215.wav
13370,p236,It shows the strength of the roots.,./data/VCTK/raw/wav8/p236/p236_201.wav
13371,p236,Death is outside the language.,./data/VCTK/raw/wav8/p236/p236_229.wav
13372,p236,Others have tried to explain the phenomenon physically.,./data/VCTK/raw/wav8/p236/p236_017.wav
13373,p236,"Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob.",./data/VCTK/raw/wav8/p236/p236_003.wav
13374,p236,We are the gateway to justice.,./data/VCTK/raw/wav8/p236/p236_188.wav
13375,p236,Seven people were later detained by police.,./data/VCTK/raw/wav8/p236/p236_163.wav
13376,p236,Do they think anyone else wants them?,./data/VCTK/raw/wav8/p236/p236_177.wav
13377,p236,He seems to be used to the attention.,./data/VCTK/raw/wav8/p236/p236_407.wav
13378,p236,"From our point of view, the player is free to leave.",./data/VCTK/raw/wav8/p236/p236_361.wav
13379,p236,Everyone could see the joke.,./data/VCTK/raw/wav8/p236/p236_375.wav
13380,p236,He is on the wrong side.,./data/VCTK/raw/wav8/p236/p236_413.wav
13381,p236,We put our bid in last night.,./data/VCTK/raw/wav8/p236/p236_349.wav
13382,p236,The confidence isn't there now.,./data/VCTK/raw/wav8/p236/p236_348.wav
13383,p236,It is the Holiday programme with a mortgage.,./data/VCTK/raw/wav8/p236/p236_374.wav
13384,p236,He repeated his call for an inquiry into the police response.,./data/VCTK/raw/wav8/p236/p236_412.wav
13385,p236,It had been on the cards.,./data/VCTK/raw/wav8/p236/p236_406.wav
13386,p236,They have broken that promise.,./data/VCTK/raw/wav8/p236/p236_360.wav
13387,p236,Is there a waiting list?,./data/VCTK/raw/wav8/p236/p236_176.wav
13388,p236,I have got a wife to feed.,./data/VCTK/raw/wav8/p236/p236_162.wav
13389,p236,Tomorrow is a new day.,./data/VCTK/raw/wav8/p236/p236_189.wav
13390,p236,Ask her to bring these things with her from the store.,./data/VCTK/raw/wav8/p236/p236_002.wav
13391,p236,The Norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky.,./data/VCTK/raw/wav8/p236/p236_016.wav
13392,p236,"From there, they can go anywhere.",./data/VCTK/raw/wav8/p236/p236_228.wav
13393,p236,I had a train to catch.,./data/VCTK/raw/wav8/p236/p236_200.wav
13394,p236,The early physical reports were clear.,./data/VCTK/raw/wav8/p236/p236_214.wav
13395,p236,You have caught a serial killer.,./data/VCTK/raw/wav8/p236/p236_219.wav
13396,p236,The course has helped a lot.,./data/VCTK/raw/wav8/p236/p236_231.wav
13397,p236,There is no quick fix.,./data/VCTK/raw/wav8/p236/p236_225.wav
13398,p236,This is a central issue.,./data/VCTK/raw/wav8/p236/p236_033.wav
13399,p236,Meetings will also remain private.,./data/VCTK/raw/wav8/p236/p236_027.wav
13400,p236,The Hibs manager is no fool.,./data/VCTK/raw/wav8/p236/p236_184.wav
13401,p236,It makes no influence on the public.,./data/VCTK/raw/wav8/p236/p236_190.wav
13402,p236,We have a clean bill of health.,./data/VCTK/raw/wav8/p236/p236_147.wav
13403,p236,"This year, this month, will be special for Torrance.",./data/VCTK/raw/wav8/p236/p236_153.wav
13404,p236,Clark is back on top form.,./data/VCTK/raw/wav8/p236/p236_386.wav
13405,p236,"However, the players should have a voice in these matters.",./data/VCTK/raw/wav8/p236/p236_392.wav
13406,p236,The seller was not revealed.,./data/VCTK/raw/wav8/p236/p236_379.wav
13407,p236,Three years ago he would have been.,./data/VCTK/raw/wav8/p236/p236_345.wav
13408,p236,It is an absolute nonsense.,./data/VCTK/raw/wav8/p236/p236_423.wav
13409,p236,He said current trading was strong.,./data/VCTK/raw/wav8/p236/p236_437.wav
13410,p236,He had no previous convictions.,./data/VCTK/raw/wav8/p236/p236_351.wav
13411,p236,It looked like a war zone.,./data/VCTK/raw/wav8/p236/p236_436.wav
13412,p236,A great deal has been achieved.,./data/VCTK/raw/wav8/p236/p236_350.wav
13413,p236,The idea was first mooted a year ago.,./data/VCTK/raw/wav8/p236/p236_344.wav
13414,p236,The fate of the rest is unknown.,./data/VCTK/raw/wav8/p236/p236_422.wav
13415,p236,"On fuel, the Chancellor has a number of options.",./data/VCTK/raw/wav8/p236/p236_378.wav
13416,p236,The Cabinet is split over the issue.,./data/VCTK/raw/wav8/p236/p236_393.wav
13417,p236,Motion described it as a unique event.,./data/VCTK/raw/wav8/p236/p236_387.wav
13418,p236,It would seem a natural progression.,./data/VCTK/raw/wav8/p236/p236_152.wav
13419,p236,He could do nothing about it.,./data/VCTK/raw/wav8/p236/p236_146.wav
13420,p236,Each case is treated on merit.,./data/VCTK/raw/wav8/p236/p236_191.wav
13421,p236,It is not either national standards or local control.,./data/VCTK/raw/wav8/p236/p236_185.wav
13422,p236,"In both cases, I suffered a fiasco.",./data/VCTK/raw/wav8/p236/p236_026.wav
13423,p236,He should emerge as the winner.,./data/VCTK/raw/wav8/p236/p236_032.wav
13424,p236,Which isn't a bad idea.,./data/VCTK/raw/wav8/p236/p236_224.wav
13425,p236,I had relied on him.,./data/VCTK/raw/wav8/p236/p236_230.wav
13426,p236,A deadline is still essential.,./data/VCTK/raw/wav8/p236/p236_218.wav
13427,p236,There was a lot of resentment.,./data/VCTK/raw/wav8/p236/p236_226.wav
13428,p236,I'm just a regular person.,./data/VCTK/raw/wav8/p236/p236_232.wav
13429,p236,Aristotle thought that the rainbow was caused by reflection of the sun's rays by the rain.,./data/VCTK/raw/wav8/p236/p236_018.wav
13430,p236,"This is a very common type of bow, one showing mainly red and yellow, with little or no green or blue.",./data/VCTK/raw/wav8/p236/p236_024.wav
13431,p236,And we have a singer.,./data/VCTK/raw/wav8/p236/p236_030.wav
13432,p236,Says the Duke of York.,./data/VCTK/raw/wav8/p236/p236_193.wav
13433,p236,The hotel was now for sale.,./data/VCTK/raw/wav8/p236/p236_187.wav
13434,p236,So what happens next?,./data/VCTK/raw/wav8/p236/p236_178.wav
13435,p236,"Like the others, he was arrested.",./data/VCTK/raw/wav8/p236/p236_144.wav
13436,p236,The following day I used the story.,./data/VCTK/raw/wav8/p236/p236_391.wav
13437,p236,This big issue is whether it can be enforced.,./data/VCTK/raw/wav8/p236/p236_385.wav
13438,p236,The trick is to try it.,./data/VCTK/raw/wav8/p236/p236_408.wav
13439,p236,Alex Ferguson is the same.,./data/VCTK/raw/wav8/p236/p236_352.wav
13440,p236,But you can go beyond that condition.,./data/VCTK/raw/wav8/p236/p236_434.wav
13441,p236,They did the right thing.,./data/VCTK/raw/wav8/p236/p236_420.wav
13442,p236,It's a policy which has worked for us.,./data/VCTK/raw/wav8/p236/p236_346.wav
13443,p236,He will be judged by his actions.,./data/VCTK/raw/wav8/p236/p236_421.wav
13444,p236,We think a lot of Allan McGregor.,./data/VCTK/raw/wav8/p236/p236_347.wav
13445,p236,What do we do?,./data/VCTK/raw/wav8/p236/p236_353.wav
13446,p236,But we have built a platform for next season.,./data/VCTK/raw/wav8/p236/p236_435.wav
13447,p236,I would love to think that she could win.,./data/VCTK/raw/wav8/p236/p236_409.wav
13448,p236,They know it'll be fantastic.,./data/VCTK/raw/wav8/p236/p236_384.wav
13449,p236,She is in their hands.,./data/VCTK/raw/wav8/p236/p236_390.wav
13450,p236,We will provide immediate access.,./data/VCTK/raw/wav8/p236/p236_145.wav
13451,p236,It was by the numbers.,./data/VCTK/raw/wav8/p236/p236_151.wav
13452,p236,Had this been common practice?,./data/VCTK/raw/wav8/p236/p236_179.wav
13453,p236,City sentiment is in his favour.,./data/VCTK/raw/wav8/p236/p236_186.wav
13454,p236,I have spoken to head office.,./data/VCTK/raw/wav8/p236/p236_192.wav
13455,p236,He was jailed for four years.,./data/VCTK/raw/wav8/p236/p236_031.wav
13456,p236,A shortlist is to be drawn up next month.,./data/VCTK/raw/wav8/p236/p236_025.wav
13457,p236,"Since then physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows.",./data/VCTK/raw/wav8/p236/p236_019.wav
13458,p236,It had all been arranged.,./data/VCTK/raw/wav8/p236/p236_233.wav
13459,p236,That might help a bit.,./data/VCTK/raw/wav8/p236/p236_227.wav
13460,p236,They are looking at a flotation.,./data/VCTK/raw/wav8/p236/p236_223.wav
13461,p236,"Anyway, the job will be part-time.",./data/VCTK/raw/wav8/p236/p236_237.wav
13462,p236,"The difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drops increases.",./data/VCTK/raw/wav8/p236/p236_021.wav
13463,p236,It is not for any other purpose.,./data/VCTK/raw/wav8/p236/p236_035.wav
13464,p236,"There is , according to legend, a boiling pot of gold at one end.",./data/VCTK/raw/wav8/p236/p236_009.wav
13465,p236,They need to look after themselves.,./data/VCTK/raw/wav8/p236/p236_196.wav
13466,p236,"One season, they might do well.",./data/VCTK/raw/wav8/p236/p236_182.wav
13467,p236,Being involved at that level is like an addiction.,./data/VCTK/raw/wav8/p236/p236_155.wav
13468,p236,So I got a blood test.,./data/VCTK/raw/wav8/p236/p236_141.wav
13469,p236,It opens the door to the Champions League.,./data/VCTK/raw/wav8/p236/p236_169.wav
13470,p236,Ms McNeill was killed on impact.,./data/VCTK/raw/wav8/p236/p236_394.wav
13471,p236,People are on the alert.,./data/VCTK/raw/wav8/p236/p236_380.wav
13472,p236,"It was that bad, that low.",./data/VCTK/raw/wav8/p236/p236_431.wav
13473,p236,George Mitchell is trying to close the gap.,./data/VCTK/raw/wav8/p236/p236_357.wav
13474,p236,"Hopefully, it will come from someone on our side.",./data/VCTK/raw/wav8/p236/p236_343.wav
13475,p236,"Sadly, the surface was a nightmare.",./data/VCTK/raw/wav8/p236/p236_425.wav
13476,p236,They were not complacent in any way.,./data/VCTK/raw/wav8/p236/p236_419.wav
13477,p236,I think it's a miracle.,./data/VCTK/raw/wav8/p236/p236_418.wav
13478,p236,It was almost too much.,./data/VCTK/raw/wav8/p236/p236_342.wav
13479,p236,Young families accounted for a growing share of the trade.,./data/VCTK/raw/wav8/p236/p236_424.wav
13480,p236,We've got a good management record.,./data/VCTK/raw/wav8/p236/p236_430.wav
